Time (s),Mean HR Fallers (bpm),SD HR Fallers (bpm),Mean HR Non-Fallers (bpm),SD HR Non-Fallers (bpm)
7.809999999999999432e+01,7.616562059461958256e+01,1.131726124729496519e+01,7.828450810087839784e+01,9.914572343502719320e+00
7.819999999999998863e+01,7.617455781950994265e+01,1.131992801007576155e+01,7.828883218480731898e+01,9.897871897318706758e+00
7.829999999999998295e+01,7.618329083158357662e+01,1.132240830151481781e+01,7.829380565111719648e+01,9.882004179927939447e+00
7.839999999999997726e+01,7.619175361249804723e+01,1.132478252157530285e+01,7.829931008510608592e+01,9.866850193139761416e+00
7.849999999999997158e+01,7.619992928143551580e+01,1.132714416949476366e+01,7.830526241734523296e+01,9.852336923636968891e+00
7.859999999999999432e+01,7.620782731192686299e+01,1.132959193321207891e+01,7.831161460403851038e+01,9.838416607235442868e+00
7.869999999999998863e+01,7.621546112893381064e+01,1.133222203392674032e+01,7.831834175938583087e+01,9.825038469172632460e+00
7.879999999999998295e+01,7.622284640360008723e+01,1.133512571575687566e+01,7.832543531123462799e+01,9.812167586214505022e+00
7.889999999999997726e+01,7.622997588493508658e+01,1.133836331698274691e+01,7.833289803220235115e+01,9.799793333964874620e+00
7.899999999999997158e+01,7.623680650500475053e+01,1.134193908036030152e+01,7.834070543551904109e+01,9.787913937355817495e+00
7.909999999999999432e+01,7.624330076071318274e+01,1.134581629129925240e+01,7.834877588206055066e+01,9.776527348354367319e+00
7.919999999999998863e+01,7.624945946415712683e+01,1.134993146060970304e+01,7.835701275401991950e+01,9.765637810904879146e+00
7.929999999999998295e+01,7.625530368452557184e+01,1.135420583737064959e+01,7.836533407276370156e+01,9.755258342985650089e+00
7.939999999999997726e+01,7.626085605217062380e+01,1.135855905016226508e+01,7.837365285186221797e+01,9.745395651531012504e+00
7.949999999999997158e+01,7.626613484501145024e+01,1.136291191207712536e+01,7.838187556780715681e+01,9.736049912074498991e+00
7.959999999999999432e+01,7.627115318357921581e+01,1.136718932705574758e+01,7.838991574355614489e+01,9.727231018442964228e+00
7.969999999999998863e+01,7.627594013756693414e+01,1.137132296976657742e+01,7.839765710624648420e+01,9.718910093836724329e+00
7.979999999999998295e+01,7.628055232281224107e+01,1.137525517592773383e+01,7.840490547306715996e+01,9.710947099938243454e+00
7.989999999999997726e+01,7.628504236832603169e+01,1.137895287289455837e+01,7.841140609271965900e+01,9.703122255432273136e+00
7.999999999999997158e+01,7.628942954099900930e+01,1.138242025848556516e+01,7.841692161490558988e+01,9.695219469676677804e+00
8.009999999999999432e+01,7.629370715895018407e+01,1.138568618689931711e+01,7.842134702091311738e+01,9.687094598892993957e+00
8.019999999999998863e+01,7.629786126690851233e+01,1.138878479652176345e+01,7.842475448005012595e+01,9.678724218348760289e+00
8.029999999999998295e+01,7.630188033179543083e+01,1.139174919795119578e+01,7.842732397911655084e+01,9.670193044351728773e+00
8.039999999999997726e+01,7.630575902294538082e+01,1.139460734539706621e+01,7.842926815526153916e+01,9.661633070789543254e+00
8.049999999999997158e+01,7.630949116271359856e+01,1.139737855683667256e+01,7.843085278641110847e+01,9.653225071119331702e+00
8.059999999999999432e+01,7.631306018131499513e+01,1.140007639544014140e+01,7.843241581562404008e+01,9.645222999956134302e+00
8.069999999999998863e+01,7.631644360045085307e+01,1.140271301051472541e+01,7.843429196235730672e+01,9.637902866610374986e+00
8.079999999999998295e+01,7.631961779618222863e+01,1.140530076841027807e+01,7.843672288968295447e+01,9.631481981095326717e+00
8.089999999999997726e+01,7.632255412606198774e+01,1.140785410693090185e+01,7.843982184303122551e+01,9.626087172310855422e+00
8.099999999999997158e+01,7.632521286914007419e+01,1.141039011046561846e+01,7.844363209062071007e+01,9.621815473814672615e+00
8.109999999999999432e+01,7.632754174918019885e+01,1.141292648025775236e+01,7.844821026234802730e+01,9.618808439867661875e+00
8.119999999999998863e+01,7.632947467113196183e+01,1.141548442271164987e+01,7.845365898816326933e+01,9.617263592223174840e+00
8.129999999999998295e+01,7.633093009789925532e+01,1.141809272058997315e+01,7.846009124428873349e+01,9.617393196002137046e+00
8.139999999999997726e+01,7.633181935661443163e+01,1.142078406840178140e+01,7.846758638973288669e+01,9.619394857341990956e+00
8.149999999999997158e+01,7.633206177994300390e+01,1.142359319679514407e+01,7.847615961139426588e+01,9.623428116157791479e+00
8.159999999999999432e+01,7.633159282944494350e+01,1.142655868283265796e+01,7.848571950392714314e+01,9.629572279801502432e+00
8.169999999999998863e+01,7.633035695412452526e+01,1.142971985833800019e+01,7.849609378637350687e+01,9.637824852441555734e+00
8.179999999999998295e+01,7.632830576476843021e+01,1.143310476442031032e+01,7.850708000488293692e+01,9.648121353589766969e+00
8.189999999999997726e+01,7.632540432060149271e+01,1.143671952612870690e+01,7.851846305963360351e+01,9.660354928740517266e+00
8.199999999999997158e+01,7.632163428094641233e+01,1.144055407566520799e+01,7.853002407843767685e+01,9.674385021440551569e+00
8.209999999999999432e+01,7.631700258647144608e+01,1.144459255271017817e+01,7.854155224407159608e+01,9.690029079322567185e+00
8.219999999999998863e+01,7.631155713038515387e+01,1.144882133162906612e+01,7.855285993764316288e+01,9.707078338949694185e+00
8.229999999999998295e+01,7.630538705506231167e+01,1.145323432469323066e+01,7.856377393101097084e+01,9.725315674686024536e+00
8.239999999999997726e+01,7.629859737659263885e+01,1.145782965810514398e+01,7.857410600131488820e+01,9.744503058447772759e+00
8.249999999999997158e+01,7.629129384980936379e+01,1.146260622841948695e+01,7.858364243390195725e+01,9.764382110048744678e+00
8.259999999999999432e+01,7.628358312848867229e+01,1.146756749524671903e+01,7.859217474132387338e+01,9.784708607998478413e+00
8.269999999999998863e+01,7.627554542001523430e+01,1.147272985050365435e+01,7.859953247888897465e+01,9.805263791718941135e+00
8.279999999999998295e+01,7.626720113388317657e+01,1.147811127864882863e+01,7.860557493561978504e+01,9.825826602915750385e+00
8.289999999999997726e+01,7.625852955315529869e+01,1.148370841091740324e+01,7.861015109529088818e+01,9.846158887618111422e+00
8.299999999999997158e+01,7.624950330963437750e+01,1.148950190794458415e+01,7.861311001476911997e+01,9.866057523500685988e+00
8.309999999999999432e+01,7.624009580565511612e+01,1.149547089531368549e+01,7.861434432257637184e+01,9.885400521442289090e+00
8.319999999999998863e+01,7.623028006710846682e+01,1.150159517747485793e+01,7.861375162897051894e+01,9.904069828531106623e+00
8.329999999999998295e+01,7.622002499083615135e+01,1.150785509189585376e+01,7.861118867681803124e+01,9.921876299372467400e+00
8.339999999999997726e+01,7.620928482024119432e+01,1.151423032376513689e+01,7.860649302902926649e+01,9.938578944946804938e+00
8.349999999999997158e+01,7.619799091995726315e+01,1.152069305259448839e+01,7.859950421928189712e+01,9.953906305489375939e+00
8.359999999999999432e+01,7.618607777454026575e+01,1.152719379801212085e+01,7.859008036912977957e+01,9.967599172297758159e+00
8.369999999999998863e+01,7.617350652436023495e+01,1.153366517566783855e+01,7.857809858282350035e+01,9.979435189987031052e+00
8.379999999999998295e+01,7.616023276994177138e+01,1.154005341386432804e+01,7.856350701216311450e+01,9.989283555853674557e+00
8.389999999999997726e+01,7.614618726590093445e+01,1.154633193735709362e+01,7.854640447155816219e+01,9.997202448669078478e+00
8.399999999999997158e+01,7.613129243708520733e+01,1.155248508956783127e+01,7.852695559549961501e+01,1.000337054369296652e+01
8.409999999999999432e+01,7.611549291427839137e+01,1.155850194415688215e+01,7.850531212835086592e+01,1.000799000558884444e+01
8.419999999999998863e+01,7.609878258177639054e+01,1.156438104328197269e+01,7.848173189723235055e+01,1.001137014816812609e+01
8.429999999999998295e+01,7.608119251997224808e+01,1.157012726552297366e+01,7.845668542791527500e+01,1.001404054797391652e+01
8.439999999999997726e+01,7.606276493322225463e+01,1.157575194993883017e+01,7.843075387598045722e+01,1.001666855509288290e+01
8.449999999999997158e+01,7.604352900831825934e+01,1.158128054188923528e+01,7.840446201558259531e+01,1.001989466033475296e+01
8.459999999999999432e+01,7.602349824281668589e+01,1.158675413301215329e+01,7.837824434449393607e+01,1.002428950991572876e+01
8.469999999999998863e+01,7.600268962137566575e+01,1.159222217237663344e+01,7.835244716509319574e+01,1.003031010260382416e+01
8.479999999999998295e+01,7.598112720132338893e+01,1.159773297501586065e+01,7.832728147483042846e+01,1.003819767658907658e+01
8.489999999999997726e+01,7.595883319768100250e+01,1.160332942035209314e+01,7.830287126493540484e+01,1.004798286574899358e+01
8.499999999999997158e+01,7.593582108946137055e+01,1.160905197884698126e+01,7.827936738851042264e+01,1.005955082409525225e+01
8.509999999999999432e+01,7.591209777264361946e+01,1.161494210107481706e+01,7.825700198622031678e+01,1.007268929905976229e+01
8.519999999999998863e+01,7.588766842319544992e+01,1.162104236506209709e+01,7.823608450126964442e+01,1.008716566579867902e+01
8.529999999999998295e+01,7.586254091536609678e+01,1.162739483884455360e+01,7.821694255337190782e+01,1.010277707536998193e+01
8.539999999999997726e+01,7.583674051328479493e+01,1.163403620076206124e+01,7.819984980276797160e+01,1.011934706652209570e+01
8.549999999999997158e+01,7.581031721387212485e+01,1.164099548887014635e+01,7.818496997083137501e+01,1.013667796567076529e+01
8.559999999999999432e+01,7.578333086945573882e+01,1.164829930059786989e+01,7.817227758165289231e+01,1.015442952476541727e+01
8.569999999999998863e+01,7.575583200389323224e+01,1.165597267613714294e+01,7.816151098522789198e+01,1.017211647196818447e+01
8.579999999999998295e+01,7.572784560455851022e+01,1.166403047993107833e+01,7.815227105631205973e+01,1.018926304479245104e+01
8.589999999999997726e+01,7.569937069572904420e+01,1.167247428293353373e+01,7.814418083777191271e+01,1.020545025410238438e+01
8.599999999999997158e+01,7.567039703013713847e+01,1.168130042942578228e+01,7.813691741591667039e+01,1.022033793128966295e+01
8.609999999999999432e+01,7.564091386805941397e+01,1.169050551140013461e+01,7.813013649740641142e+01,1.023368585183105139e+01
8.619999999999998863e+01,7.561090251014331898e+01,1.170008622688576949e+01,7.812344856939198223e+01,1.024528466975238850e+01
8.629999999999998295e+01,7.558033113803706726e+01,1.171003749442567532e+01,7.811650227771517052e+01,1.025500901877906834e+01
8.639999999999997726e+01,7.554917604642717777e+01,1.172035432809663291e+01,7.810906678447440754e+01,1.026291548775700235e+01
8.649999999999997158e+01,7.551741354267042539e+01,1.173104137920476120e+01,7.810097822385117183e+01,1.026913726353821765e+01
8.659999999999999432e+01,7.548498140742425733e+01,1.174211758178979359e+01,7.809206309627984410e+01,1.027376203490424444e+01
8.669999999999998863e+01,7.545179113370831203e+01,1.175361291497749860e+01,7.808213207212914142e+01,1.027683355982635582e+01
8.679999999999998295e+01,7.541775196558782568e+01,1.176557537973181056e+01,7.807098633953494016e+01,1.027838388547326609e+01
8.689999999999997726e+01,7.538277206029381716e+01,1.177807898769768791e+01,7.805842859222941854e+01,1.027845092796460769e+01
8.699999999999997158e+01,7.534675788746811520e+01,1.179121466909893279e+01,7.804428266958312577e+01,1.027708318434488355e+01
8.709999999999999432e+01,7.530960544091369968e+01,1.180508692381885893e+01,7.802840860768647246e+01,1.027434440368140400e+01
8.719999999999998863e+01,7.527131697072731242e+01,1.181978478523488363e+01,7.801071899646019858e+01,1.027032386807433184e+01
8.729999999999998295e+01,7.523236044382882426e+01,1.183526392195139110e+01,7.799118804623616086e+01,1.026514874143572875e+01
8.739999999999997726e+01,7.519378235085670781e+01,1.185126667067758710e+01,7.796984627672449619e+01,1.025896372889359398e+01
8.749999999999997158e+01,7.515653074537290479e+01,1.186749340046474188e+01,7.794678605143384686e+01,1.025188537578605619e+01
8.759999999999999432e+01,7.512090119606185112e+01,1.188380587239210229e+01,7.792213575593719099e+01,1.024398431085407246e+01
8.769999999999998863e+01,7.508686397586849637e+01,1.190016652233235561e+01,7.789600034148999441e+01,1.023532345948079403e+01
8.779999999999998295e+01,7.505440050982765854e+01,1.191653251089363330e+01,7.786853015268650324e+01,1.022611671003564915e+01
8.789999999999997726e+01,7.502352916091561497e+01,1.193284141976767110e+01,7.784007740174175183e+01,1.021688936319755037e+01
8.799999999999997158e+01,7.499429610451795725e+01,1.194901389083421428e+01,7.781117054714266601e+01,1.020837231376350118e+01
8.809999999999999432e+01,7.496672325952739868e+01,1.196496293140156908e+01,7.778238692443125046e+01,1.020129721863679251e+01
8.819999999999998863e+01,7.494079735156932998e+01,1.198059820614975202e+01,7.775432149879847543e+01,1.019635077038429216e+01
8.829999999999998295e+01,7.491649621019726624e+01,1.199583027057418860e+01,7.772751324932195871e+01,1.019409974604915448e+01
8.839999999999997726e+01,7.489379926920484820e+01,1.201057250343246174e+01,7.770215041986652693e+01,1.019468022469568247e+01
8.849999999999997158e+01,7.487268754631926981e+01,1.202474091976323578e+01,7.767795016935453134e+01,1.019769621606739385e+01
8.859999999999999432e+01,7.485314362445903669e+01,1.203825402581011517e+01,7.765444782844632243e+01,1.020256313143252314e+01
8.869999999999998863e+01,7.483514044132377308e+01,1.205103561889835184e+01,7.763118023029474557e+01,1.020873201231113114e+01
8.879999999999998295e+01,7.481864444431211325e+01,1.206302287472722057e+01,7.760766463890729483e+01,1.021569986344053227e+01
8.889999999999997726e+01,7.480365728733522701e+01,1.207416773509259045e+01,7.758351551584759420e+01,1.022314677458538057e+01
8.899999999999997158e+01,7.479022881268899425e+01,1.208442792346727401e+01,7.755856426965989669e+01,1.023103213526606403e+01
8.909999999999999432e+01,7.477842656353762152e+01,1.209376287471107325e+01,7.753273842405492644e+01,1.023943815455324113e+01
8.919999999999998863e+01,7.476831968872578216e+01,1.210213474910421461e+01,7.750594879713989371e+01,1.024841263548149151e+01
8.929999999999998295e+01,7.475997901105395727e+01,1.210950832560508950e+01,7.747809247428574508e+01,1.025790990991098717e+01
8.939999999999997726e+01,7.475347709720654166e+01,1.211585092638777184e+01,7.744909851416564095e+01,1.026783557603616082e+01
8.949999999999997158e+01,7.474889030896142117e+01,1.212113490473238464e+01,7.741903276904848497e+01,1.027819697139642763e+01
8.959999999999999432e+01,7.474628717097473896e+01,1.212533949955762047e+01,7.738810819084950765e+01,1.028912958084237061e+01
8.969999999999998863e+01,7.474570921523341838e+01,1.212844831335623041e+01,7.735660739700047372e+01,1.030080868101691749e+01
8.979999999999998295e+01,7.474716705127367788e+01,1.213045912830432549e+01,7.732502605705904841e+01,1.031354840528452499e+01
8.989999999999997726e+01,7.475064275382420931e+01,1.213139848743249694e+01,7.729422588047491161e+01,1.032788289934861403e+01
8.999999999999997158e+01,7.475610277895523836e+01,1.213131376829876551e+01,7.726516344577194673e+01,1.034430655351249762e+01
9.009999999999999432e+01,7.476351279743776956e+01,1.213025898269781955e+01,7.723841624503120329e+01,1.036298208382679675e+01
9.019999999999998863e+01,7.477284040540079957e+01,1.212829161565655589e+01,7.721400386454496356e+01,1.038377126371149650e+01
9.029999999999998295e+01,7.478403873087104614e+01,1.212546666640779591e+01,7.719166676404017835e+01,1.040648695424730974e+01
9.039999999999997726e+01,7.479704754982130055e+01,1.212183132902679716e+01,7.717112665884879164e+01,1.043099015315085154e+01
9.049999999999997158e+01,7.481182711196706236e+01,1.211743246534869023e+01,7.715211690754493645e+01,1.045715429069747238e+01
9.059999999999999432e+01,7.482835803745601311e+01,1.211232223661973073e+01,7.713440831489776883e+01,1.048482886014592275e+01
9.069999999999998863e+01,7.484663109570995232e+01,1.210655336499288737e+01,7.711784142485495863e+01,1.051376445848256580e+01
9.079999999999998295e+01,7.486659732671462564e+01,1.210019843067975032e+01,7.710228605841898286e+01,1.054359967388050379e+01
