Time (s),Mean DBP (mmHg),SD DBP (mmHg)
-2.010000000000000853e+01,5.916609867021311686e+01,9.506411497023776747e+00
-2.000000000000001421e+01,5.915662788256882010e+01,9.496984792683331733e+00
-1.990000000000000568e+01,5.921325763658078500e+01,9.470201980151411902e+00
-1.980000000000001137e+01,5.931047991387804075e+01,9.478952916409806306e+00
-1.970000000000000284e+01,5.943590301205821191e+01,9.526957737602256060e+00
-1.960000000000000853e+01,5.955770981282155674e+01,9.607570541701901945e+00
-1.950000000000001421e+01,5.967229314576869115e+01,9.713147123681315165e+00
-1.940000000000000568e+01,5.965324075005734272e+01,9.695281998793577216e+00
-1.930000000000001137e+01,5.964718933887699137e+01,9.702154768616805924e+00
-1.920000000000000284e+01,5.964070599377484427e+01,9.715437017236272510e+00
-1.910000000000000853e+01,5.960847892963172967e+01,9.709046028920075955e+00
-1.900000000000001421e+01,5.955743522649887467e+01,9.716760108659439510e+00
-1.890000000000000568e+01,5.951934275903789029e+01,9.713237874483395373e+00
-1.880000000000001137e+01,5.944083854340753703e+01,9.654359795494409369e+00
-1.870000000000000284e+01,5.945062041033840927e+01,9.586695775471392622e+00
-1.860000000000000853e+01,5.946617827153374236e+01,9.523036220368267024e+00
-1.850000000000001421e+01,5.949803791615828885e+01,9.455666628759251680e+00
-1.840000000000000568e+01,5.952101259696459579e+01,9.395128524748601606e+00
-1.830000000000001137e+01,5.957752182919168860e+01,9.424051480103905476e+00
-1.820000000000000284e+01,5.958469702901827958e+01,9.415032787025667815e+00
-1.810000000000000853e+01,5.959549605220540514e+01,9.396848593727181509e+00
-1.800000000000001421e+01,5.960824127776548664e+01,9.384291246604473002e+00
-1.790000000000000568e+01,5.962523725810278563e+01,9.372135121320265938e+00
-1.780000000000001137e+01,5.964718253235593437e+01,9.362333889325137548e+00
-1.770000000000000284e+01,5.966406808028453668e+01,9.362353376298452545e+00
-1.760000000000000853e+01,5.966951848122796065e+01,9.373848355833848345e+00
-1.750000000000001421e+01,5.967410837725962125e+01,9.380339811554202711e+00
-1.740000000000000568e+01,5.967847537770161637e+01,9.385950363720390044e+00
-1.730000000000001137e+01,5.969234850828216565e+01,9.391514148827697639e+00
-1.720000000000000284e+01,5.971296351889206022e+01,9.420981279253490825e+00
-1.710000000000000853e+01,5.973957795190205644e+01,9.451509413730441622e+00
-1.700000000000001421e+01,5.976999495432107068e+01,9.487172812144992307e+00
-1.690000000000000568e+01,5.979558948836800170e+01,9.530043976898815217e+00
-1.680000000000001137e+01,5.982811390970820753e+01,9.587920491495996345e+00
-1.670000000000000284e+01,5.982284294992150109e+01,9.642290381442352398e+00
-1.660000000000000853e+01,5.977587161164024110e+01,9.662754265963799938e+00
-1.650000000000001421e+01,5.972962998437832027e+01,9.689869970083616835e+00
-1.640000000000000568e+01,5.968709559932503339e+01,9.718690378106723315e+00
-1.630000000000001137e+01,5.965410661346056287e+01,9.722392770746569823e+00
-1.620000000000000284e+01,5.961893582561381066e+01,9.722025477775101621e+00
-1.610000000000000853e+01,5.958021868766514473e+01,9.711501891729296787e+00
-1.600000000000001421e+01,5.954553794473759609e+01,9.702821950118741157e+00
-1.590000000000000568e+01,5.954511513969528380e+01,9.710836655237441661e+00
-1.580000000000001137e+01,5.956296085533396933e+01,9.726254668748774534e+00
-1.570000000000000284e+01,5.958442933036310762e+01,9.748242690867067850e+00
-1.560000000000000853e+01,5.960693015386144822e+01,9.774077405080918268e+00
-1.550000000000001421e+01,5.963298723938174106e+01,9.834220652795119477e+00
-1.540000000000000568e+01,5.966272220542349203e+01,9.919716577384553702e+00
-1.530000000000001137e+01,5.965741162400841802e+01,9.984252497276310478e+00
-1.520000000000000284e+01,5.964422646288230112e+01,1.004707178758469688e+01
-1.510000000000000853e+01,5.962917996271423959e+01,1.010969793960007124e+01
-1.500000000000001421e+01,5.960924096040186271e+01,1.016442975808004689e+01
-1.490000000000000568e+01,5.957305671397371327e+01,1.014482952593322729e+01
-1.480000000000001137e+01,5.951624765913488346e+01,1.008199839728798075e+01
-1.470000000000000284e+01,5.946012372186513772e+01,1.003222394702390829e+01
-1.460000000000000853e+01,5.942148951586229799e+01,9.957114447878602448e+00
-1.450000000000001421e+01,5.940663167571983649e+01,9.859428450526511511e+00
-1.440000000000000568e+01,5.939152473622984019e+01,9.762447105156878635e+00
-1.430000000000001137e+01,5.937895331125048415e+01,9.661750139081467736e+00
-1.420000000000000284e+01,5.932516783982781305e+01,9.551132105262313488e+00
-1.410000000000000853e+01,5.927901512493905045e+01,9.447233102337397881e+00
-1.400000000000001421e+01,5.923318603978576391e+01,9.356839659920886731e+00
-1.390000000000000568e+01,5.922346587573142074e+01,9.323616766674502898e+00
-1.380000000000001137e+01,5.928631057093834045e+01,9.423078646633680222e+00
-1.370000000000000284e+01,5.939237084743488282e+01,9.556718592082249941e+00
-1.360000000000000853e+01,5.950841568302126205e+01,9.716520742116140141e+00
-1.350000000000001421e+01,5.963048991701850099e+01,9.898466351261332008e+00
-1.340000000000000568e+01,5.976224798581930742e+01,1.008801214101624844e+01
-1.330000000000001137e+01,5.986866781819148997e+01,1.021090257063180751e+01
-1.320000000000000284e+01,5.998676644105062650e+01,1.020251886069609348e+01
-1.310000000000000853e+01,6.007973347112572071e+01,1.014440021154969784e+01
-1.300000000000001421e+01,6.016523116968092921e+01,1.010544777249170956e+01
-1.290000000000000568e+01,6.025112371120739141e+01,1.008870027898570498e+01
-1.280000000000001137e+01,6.032309699132279235e+01,1.008256661002582710e+01
-1.270000000000000284e+01,6.039768873839540930e+01,1.009728775173602244e+01
-1.260000000000000853e+01,6.043489894866186063e+01,1.010592202578537879e+01
-1.250000000000001421e+01,6.044630735515697495e+01,1.006708841394798171e+01
-1.240000000000000568e+01,6.048181169605962992e+01,9.997323439740249285e+00
-1.230000000000001137e+01,6.051281785141494396e+01,9.945770563202152914e+00
-1.220000000000000284e+01,6.055489271373539850e+01,9.937500950630909102e+00
-1.210000000000000853e+01,6.060119298397273724e+01,9.944344560382610609e+00
-1.200000000000001421e+01,6.063348407557070630e+01,9.968775485644023604e+00
-1.190000000000000568e+01,6.058265009526797229e+01,9.928369783889607447e+00
-1.180000000000001137e+01,6.050849713703520649e+01,9.892855999703634495e+00
-1.170000000000000284e+01,6.044902957423190770e+01,9.904884688587561214e+00
-1.160000000000000853e+01,6.039470437021613947e+01,9.962140428153148264e+00
-1.150000000000001421e+01,6.039423867285033509e+01,1.009660591985280220e+01
-1.140000000000000568e+01,6.038759342689451870e+01,1.025083478774378243e+01
-1.130000000000001137e+01,6.037174144915780261e+01,1.041681699681480744e+01
-1.120000000000000284e+01,6.035326766378170049e+01,1.059318960051342629e+01
-1.110000000000000853e+01,6.034438251949823950e+01,1.078589746487648604e+01
-1.100000000000001421e+01,6.033823764031205883e+01,1.087519321713853593e+01
-1.090000000000000568e+01,6.039973724029184154e+01,1.074503339067377716e+01
-1.080000000000001137e+01,6.045882825928619297e+01,1.061900357038492260e+01
-1.070000000000000284e+01,6.051495424070532891e+01,1.049945403407656030e+01
-1.060000000000000853e+01,6.056735853361070809e+01,1.037443422718505737e+01
-1.050000000000001421e+01,6.061767362732753384e+01,1.026252925156513740e+01
-1.040000000000000568e+01,6.068250573781345025e+01,1.016410100838914943e+01
-1.030000000000001137e+01,6.074026626220161518e+01,1.007849394389131170e+01
-1.020000000000000284e+01,6.074681182644634703e+01,1.001036654783422719e+01
-1.010000000000000853e+01,6.075104289560923121e+01,9.946077532931857590e+00
-1.000000000000001421e+01,6.082512719608833152e+01,9.958640451634339641e+00
-9.900000000000005684e+00,6.091707809108510929e+01,9.978074612778677022e+00
-9.800000000000011369e+00,6.101622177067282848e+01,1.000061408122550155e+01
-9.700000000000002842e+00,6.109123827316786048e+01,1.002753692184745127e+01
-9.600000000000008527e+00,6.114226657359639461e+01,1.005006478663304392e+01
-9.500000000000014211e+00,6.119621631765404857e+01,1.009251602008634663e+01
-9.400000000000005684e+00,6.125593681698803294e+01,1.014271301703288231e+01
-9.300000000000011369e+00,6.128388536562587063e+01,1.015167828215247070e+01
-9.200000000000002842e+00,6.124299622192648229e+01,1.007376430026022440e+01
-9.100000000000008527e+00,6.120090357228183109e+01,1.001301844260204987e+01
-9.000000000000014211e+00,6.115791824677311439e+01,9.956009455662858443e+00
-8.900000000000005684e+00,6.113072111398621189e+01,9.891828565434806819e+00
-8.800000000000011369e+00,6.110337184234347774e+01,9.851084184653048581e+00
-8.700000000000002842e+00,6.107311478523205039e+01,9.827460291691579641e+00
-8.600000000000008527e+00,6.103954719525390971e+01,9.814853240216022456e+00
-8.500000000000014211e+00,6.100308944606157269e+01,9.814452849711667426e+00
-8.400000000000005684e+00,6.094960751495220563e+01,9.817903736715164698e+00
-8.300000000000011369e+00,6.088608805797542090e+01,9.831317453892742364e+00
-8.200000000000002842e+00,6.082284334160412698e+01,9.855018828534623410e+00
-8.100000000000008527e+00,6.073931282689230926e+01,9.880916956647231686e+00
-8.000000000000014211e+00,6.070976774848822544e+01,9.892824155649456941e+00
-7.900000000000005684e+00,6.074227349268974763e+01,9.877154998163803157e+00
-7.800000000000011369e+00,6.079233163228556691e+01,9.959180658376650896e+00
-7.700000000000002842e+00,6.081410845069684257e+01,1.003725049736939567e+01
-7.600000000000008527e+00,6.086944282058800582e+01,1.011695492592718004e+01
-7.500000000000014211e+00,6.093559456238482852e+01,1.020585164123146527e+01
-7.400000000000005684e+00,6.098143420164569051e+01,1.030307446650286884e+01
-7.300000000000011369e+00,6.101977456655367149e+01,1.042624999513098949e+01
-7.200000000000002842e+00,6.105414860372149377e+01,1.055921819178862897e+01
-7.100000000000008527e+00,6.108238387602170150e+01,1.054094167077386324e+01
-7.000000000000014211e+00,6.111139129327937525e+01,1.052609143249787316e+01
-6.900000000000005684e+00,6.110750174333673357e+01,1.050843133239160920e+01
-6.800000000000011369e+00,6.111491820132925312e+01,1.049053323776700175e+01
-6.700000000000002842e+00,6.109077300416996792e+01,1.046559489861448355e+01
-6.600000000000008527e+00,6.111234249236770211e+01,1.043942353526852607e+01
-6.500000000000014211e+00,6.108658317563035922e+01,1.037597961130638957e+01
-6.400000000000005684e+00,6.104293178147977983e+01,1.031125497157718840e+01
-6.300000000000011369e+00,6.099867972733036936e+01,1.025987059714471883e+01
-6.200000000000002842e+00,6.095006950880435426e+01,1.021845176738802152e+01
-6.100000000000008527e+00,6.089682586228968120e+01,1.019343774232287281e+01
-6.000000000000014211e+00,6.084793748260751300e+01,1.019398562022693966e+01
-5.900000000000005684e+00,6.083899161769181063e+01,1.026178925371364770e+01
-5.800000000000011369e+00,6.082909152636832317e+01,1.032780250520512588e+01
-5.700000000000002842e+00,6.081613168107410416e+01,1.039518849582219850e+01
-5.600000000000008527e+00,6.079824342875426879e+01,1.046957856502228168e+01
-5.500000000000014211e+00,6.077685033161301220e+01,1.055585440618501814e+01
-5.400000000000005684e+00,6.075660133289822795e+01,1.066321657012883328e+01
-5.300000000000011369e+00,6.077081789586433302e+01,1.076081794728976604e+01
-5.200000000000002842e+00,6.083209819860113043e+01,1.081499424922584396e+01
-5.100000000000008527e+00,6.088098343054960537e+01,1.086075497797124711e+01
-5.000000000000014211e+00,6.090675524295712506e+01,1.090319215823227417e+01
-4.900000000000005684e+00,6.089910904194160679e+01,1.084147993496744888e+01
-4.800000000000011369e+00,6.087519565994968929e+01,1.078469881041693590e+01
-4.700000000000002842e+00,6.083932314764253135e+01,1.073831663676544856e+01
-4.600000000000008527e+00,6.080512341691552791e+01,1.069886256564815241e+01
-4.500000000000014211e+00,6.080265721910287624e+01,1.070635794885201086e+01
-4.400000000000005684e+00,6.080147590601086449e+01,1.075011771090484025e+01
-4.300000000000011369e+00,6.079796490417775345e+01,1.080639999345909352e+01
-4.200000000000002842e+00,6.082716697450291576e+01,1.086883026637302585e+01
-4.100000000000008527e+00,6.079236798912896234e+01,1.089288235156554130e+01
-4.000000000000014211e+00,6.072465940479609969e+01,1.082469073508024948e+01
-3.900000000000005684e+00,6.065458753141990655e+01,1.075657597555004763e+01
-3.800000000000011369e+00,6.057240815349869933e+01,1.068681014556716136e+01
-3.700000000000002842e+00,6.049603310391439948e+01,1.061829503410121944e+01
-3.600000000000008527e+00,6.045332422895160107e+01,1.058169106927974212e+01
-3.500000000000014211e+00,6.044475443788996216e+01,1.066933530901983396e+01
-3.400000000000005684e+00,6.043171589475149119e+01,1.074967636295434659e+01
-3.300000000000011369e+00,6.045268980707154327e+01,1.081958025581468341e+01
-3.200000000000002842e+00,6.047142666699006952e+01,1.089037326569540554e+01
-3.100000000000008527e+00,6.041901305256257615e+01,1.090714168177998111e+01
-3.000000000000014211e+00,6.030521553507745836e+01,1.073420492412639504e+01
-2.900000000000005684e+00,6.022085473990010485e+01,1.056327359981936986e+01
-2.800000000000011369e+00,6.013747478888244302e+01,1.040823488307621858e+01
-2.700000000000002842e+00,6.005394775043339450e+01,1.026949896978550569e+01
-2.600000000000008527e+00,5.996457899315940665e+01,1.012677583862120834e+01
-2.500000000000014211e+00,5.989652651387503823e+01,9.996980770926972681e+00
-2.400000000000005684e+00,5.984643539448241256e+01,9.903504700864914412e+00
-2.300000000000011369e+00,5.981956818821433330e+01,9.808135948648374125e+00
-2.200000000000002842e+00,5.979132614891377528e+01,9.725265681680106411e+00
-2.100000000000008527e+00,5.975943058779101591e+01,9.643851011777783810e+00
-2.000000000000014211e+00,5.979740260025031517e+01,9.527477700976213271e+00
-1.900000000000005684e+00,5.986277805869854518e+01,9.380278816795712515e+00
-1.800000000000011369e+00,5.999198134206168476e+01,9.253764421806238261e+00
-1.700000000000002842e+00,6.014547398110310183e+01,9.145432187949744218e+00
-1.600000000000008527e+00,6.032057969659413743e+01,9.038559346380489856e+00
-1.500000000000014211e+00,6.049578221642711640e+01,8.962943812733104920e+00
-1.400000000000005684e+00,6.067551801664381372e+01,8.913183725727726880e+00
-1.300000000000011369e+00,6.092090583443594198e+01,9.072772823292481803e+00
-1.200000000000002842e+00,6.113642023301057549e+01,9.269227229657337475e+00
-1.100000000000008527e+00,6.133367589752234750e+01,9.461378681154318571e+00
-1.000000000000014211e+00,6.151450810693977189e+01,9.644460129617716149e+00
-9.000000000000056843e-01,6.171190736878892835e+01,9.860675527968568943e+00
-8.000000000000113687e-01,6.189781169764748370e+01,9.955530824044197757e+00
-7.000000000000028422e-01,6.207789833880505626e+01,1.004411295932789727e+01
-6.000000000000085265e-01,6.234559678778251168e+01,1.014982190281987862e+01
-5.000000000000142109e-01,6.278926710127078792e+01,1.033997306189913878e+01
-4.000000000000056843e-01,6.349616186310350230e+01,1.046006252395807223e+01
-3.000000000000113687e-01,6.433854719690235413e+01,1.082874743193465328e+01
-2.000000000000170530e-01,6.529085785765947492e+01,1.143328265229265384e+01
-1.000000000000085265e-01,6.625899378386492344e+01,1.210613966928440099e+01
-1.421085471520200372e-14,6.723323634825221973e+01,1.276447799911016823e+01
9.999999999999431566e-02,6.819612870833503848e+01,1.344205843390940736e+01
1.999999999999886313e-01,6.921506791162632055e+01,1.418933481345764491e+01
2.999999999999829470e-01,7.018991178201230241e+01,1.495509199566006053e+01
3.999999999999914735e-01,7.096659411410260532e+01,1.537425779897371214e+01
4.999999999999857891e-01,7.166282551316369620e+01,1.564826101603852848e+01
5.999999999999943157e-01,7.217274354704315442e+01,1.603864520358817103e+01
6.999999999999886313e-01,7.262446764388182885e+01,1.641395294547258743e+01
7.999999999999829470e-01,7.280206959545256495e+01,1.628530455537359245e+01
8.999999999999914735e-01,7.294979469083014578e+01,1.618799103169736853e+01
9.999999999999857891e-01,7.305247400403223423e+01,1.612161835184035041e+01
1.099999999999994316e+00,7.311077239807886485e+01,1.608832448593627618e+01
1.199999999999988631e+00,7.320199013181216685e+01,1.608853177536962065e+01
1.299999999999982947e+00,7.325841016289420793e+01,1.600287398095742830e+01
1.399999999999991473e+00,7.328351868894421273e+01,1.579495990992344012e+01
