Time (s),Mean SBP (mmHg),SD SBP (mmHg)
-3.500000000000014211e+00,1.195348825435499407e+02,2.097897791600392736e+01
-3.400000000000005684e+00,1.194327691422252116e+02,2.082944258664412018e+01
-3.300000000000011369e+00,1.193110735736337915e+02,2.067513481134589526e+01
-3.200000000000002842e+00,1.191928439010671923e+02,2.053446432952748069e+01
-3.100000000000008527e+00,1.190699601300794797e+02,2.036956654811806189e+01
-3.000000000000014211e+00,1.189066709053910387e+02,2.022921044840535387e+01
-2.900000000000005684e+00,1.189864884749054994e+02,2.040006204096651743e+01
-2.800000000000011369e+00,1.190735792187477244e+02,2.059583389424915723e+01
-2.700000000000002842e+00,1.191992994135759147e+02,2.085790011736058247e+01
-2.600000000000008527e+00,1.193378885451262761e+02,2.117325668326844834e+01
-2.500000000000014211e+00,1.194852855736992723e+02,2.147764630053131540e+01
-2.400000000000005684e+00,1.195918270310529152e+02,2.178911873807861355e+01
-2.300000000000011369e+00,1.195659704419987008e+02,2.188099941698743578e+01
-2.200000000000002842e+00,1.196324166277338321e+02,2.193752086994747685e+01
-2.100000000000008527e+00,1.197088594204886505e+02,2.198268459768363670e+01
-2.000000000000014211e+00,1.197686784972258067e+02,2.203991602128351701e+01
-1.900000000000005684e+00,1.198340979624928906e+02,2.209302154781652305e+01
-1.800000000000011369e+00,1.199157050118291608e+02,2.211795130950705612e+01
-1.700000000000002842e+00,1.200083836790724945e+02,2.210633523468364459e+01
-1.600000000000008527e+00,1.200500850118099265e+02,2.202406194707944209e+01
-1.500000000000014211e+00,1.200931655384827650e+02,2.193654567651816123e+01
-1.400000000000005684e+00,1.201241878805063550e+02,2.185875750560959219e+01
-1.300000000000011369e+00,1.201334502406384672e+02,2.171160637012307504e+01
-1.200000000000002842e+00,1.199432111925844424e+02,2.098966216623956527e+01
-1.100000000000008527e+00,1.197786395278641578e+02,2.032946774413013458e+01
-1.000000000000014211e+00,1.196149474699031572e+02,1.974092134139232968e+01
-9.000000000000056843e-01,1.194370295866247034e+02,1.924168856472800115e+01
-8.000000000000113687e-01,1.192286883981957004e+02,1.884866545825686757e+01
-7.000000000000028422e-01,1.193626593565510490e+02,1.884425939310003173e+01
-6.000000000000085265e-01,1.196647827903545505e+02,1.903988663060775366e+01
-5.000000000000142109e-01,1.200298221411260329e+02,1.932293865298038682e+01
-4.000000000000056843e-01,1.204100449408672233e+02,1.972268710760299371e+01
-3.000000000000113687e-01,1.208791972130305226e+02,2.015890472598442429e+01
-2.000000000000170530e-01,1.212985896974392546e+02,2.059848624658969740e+01
-1.000000000000085265e-01,1.217025053476781125e+02,2.090918669839243194e+01
-1.421085471520200372e-14,1.222321137147453669e+02,2.122442532718903152e+01
9.999999999999431566e-02,1.227698754523478186e+02,2.157619875934878806e+01
1.999999999999886313e-01,1.236264962069772366e+02,2.180658906120998708e+01
2.999999999999829470e-01,1.245119637649007274e+02,2.204180922348365002e+01
3.999999999999914735e-01,1.253910049912391997e+02,2.229088284389854024e+01
4.999999999999857891e-01,1.262806445125000323e+02,2.241217292306667019e+01
5.999999999999943157e-01,1.269347811853136676e+02,2.233478222872896879e+01
6.999999999999886313e-01,1.273186370929722386e+02,2.212305721818065862e+01
7.999999999999829470e-01,1.276174355365360498e+02,2.198244124831002111e+01
8.999999999999914735e-01,1.278855320042584935e+02,2.187895019246526829e+01
9.999999999999857891e-01,1.281046956352008124e+02,2.173455728696259115e+01
1.099999999999994316e+00,1.282390485903852095e+02,2.163964315132198379e+01
1.199999999999988631e+00,1.282977269616289959e+02,2.157882247540078424e+01
1.299999999999982947e+00,1.282819419836760630e+02,2.145788914150222837e+01
1.399999999999991473e+00,1.281762273206537657e+02,2.129669848685126254e+01
1.499999999999985789e+00,1.280502075133801156e+02,2.111084984996834635e+01
1.599999999999994316e+00,1.279783882299537652e+02,2.098196512343635689e+01
1.699999999999988631e+00,1.280657861381190514e+02,2.101772535720223090e+01
1.799999999999982947e+00,1.280409557692545377e+02,2.107833034790651183e+01
1.899999999999991473e+00,1.279250570590755416e+02,2.115126033400531114e+01
1.999999999999985789e+00,1.278111775123043401e+02,2.126268205573648729e+01
2.099999999999994316e+00,1.274918573431394435e+02,2.128764640026225408e+01
2.199999999999988631e+00,1.271124341956677171e+02,2.147368582499353806e+01
2.299999999999982947e+00,1.267302971181736666e+02,2.171126123004595954e+01
2.399999999999991473e+00,1.264061260267265396e+02,2.198741326571236598e+01
2.499999999999985789e+00,1.258400743655513310e+02,2.219730719743395042e+01
2.599999999999994316e+00,1.252679778779640571e+02,2.252809932696909456e+01
2.699999999999988631e+00,1.248657798104163135e+02,2.293171457316245210e+01
2.799999999999982947e+00,1.245374720025046713e+02,2.333721635909067160e+01
2.899999999999991473e+00,1.239697896967309845e+02,2.334288292260671938e+01
2.999999999999985789e+00,1.232522975910817706e+02,2.303637954046616798e+01
3.099999999999994316e+00,1.224966586356615323e+02,2.279995434199322801e+01
3.199999999999988631e+00,1.217486585332777764e+02,2.272239540261476165e+01
3.299999999999982947e+00,1.209944591682297954e+02,2.265549256561934399e+01
3.399999999999991473e+00,1.202037944378776189e+02,2.267635501164682665e+01
3.499999999999985789e+00,1.194089091296469434e+02,2.276826859652120305e+01
3.599999999999994316e+00,1.186521663679749423e+02,2.290345245993439249e+01
3.699999999999988631e+00,1.178933454716057128e+02,2.305196248452394769e+01
3.799999999999982947e+00,1.175489149739286745e+02,2.316619612302303466e+01
3.899999999999991473e+00,1.172912296990484293e+02,2.335791531153348544e+01
3.999999999999985789e+00,1.169863022341425278e+02,2.355914812550991755e+01
4.099999999999994316e+00,1.166867327237034431e+02,2.365845202096691935e+01
4.199999999999988631e+00,1.164527988473974887e+02,2.373988022712255130e+01
4.299999999999982947e+00,1.160886541383763557e+02,2.362351364599507164e+01
4.399999999999991473e+00,1.157428109351084089e+02,2.350442235766961829e+01
4.499999999999985789e+00,1.154030561371665016e+02,2.342478324880733709e+01
4.599999999999994316e+00,1.149914492933487651e+02,2.337262332490128003e+01
4.699999999999988631e+00,1.145806231340021100e+02,2.345270566416233748e+01
4.799999999999982947e+00,1.141462748080276270e+02,2.365099516983986305e+01
4.899999999999991473e+00,1.136098382511539313e+02,2.383191403951096277e+01
4.999999999999985789e+00,1.130900626907176161e+02,2.404342563371156061e+01
5.099999999999994316e+00,1.124281556803211544e+02,2.406251814079777063e+01
5.199999999999988631e+00,1.115870104524095012e+02,2.401396210242099016e+01
5.299999999999982947e+00,1.106576773984722877e+02,2.387212164037904927e+01
5.399999999999991473e+00,1.096680830244090430e+02,2.349922062220743157e+01
5.499999999999985789e+00,1.086905547689092657e+02,2.312546290544682748e+01
5.599999999999994316e+00,1.078203014015531807e+02,2.288426313792680133e+01
5.699999999999988631e+00,1.071005393511818369e+02,2.267051750884021288e+01
5.799999999999982947e+00,1.065856594263871671e+02,2.249341890403578148e+01
5.899999999999991473e+00,1.062830883602477030e+02,2.253538979147357679e+01
5.999999999999985789e+00,1.060249700981495238e+02,2.266055732847140902e+01
6.099999999999994316e+00,1.058331152523062570e+02,2.281661777305029659e+01
6.199999999999988631e+00,1.056298635163251021e+02,2.302512422667825831e+01
6.299999999999982947e+00,1.054282831437487715e+02,2.324671985795642115e+01
6.399999999999991473e+00,1.051485553078646262e+02,2.328288715700483991e+01
6.499999999999985789e+00,1.048131293257122110e+02,2.322026276595568106e+01
6.599999999999994316e+00,1.044668328338091925e+02,2.313034181610280271e+01
6.699999999999988631e+00,1.041205770019201537e+02,2.307510592141559869e+01
6.799999999999982947e+00,1.036172868407620342e+02,2.301322279826946016e+01
6.899999999999991473e+00,1.030906203431861172e+02,2.293877002023493361e+01
6.999999999999985789e+00,1.026224182721747979e+02,2.293424695751767572e+01
7.099999999999994316e+00,1.022630246902667608e+02,2.302110896702235365e+01
7.199999999999988631e+00,1.018971397746319667e+02,2.318967143207765247e+01
7.299999999999982947e+00,1.015045339590608648e+02,2.337074903001508375e+01
7.399999999999991473e+00,1.010169925108066025e+02,2.355537731223879305e+01
7.499999999999985789e+00,1.005739417446960147e+02,2.369048142891260156e+01
7.599999999999994316e+00,1.000722709323791264e+02,2.375477100003887188e+01
7.699999999999988631e+00,9.959040762867428498e+01,2.387310550055329017e+01
7.799999999999982947e+00,9.923551727994725979e+01,2.411886570407456176e+01
7.899999999999991473e+00,9.890489845292704274e+01,2.432057618456192571e+01
7.999999999999985789e+00,9.881997871849168291e+01,2.453961077195122797e+01
8.099999999999994316e+00,9.877589772261681844e+01,2.476953381949478938e+01
8.199999999999988631e+00,9.877608780240770159e+01,2.500080070035953383e+01
8.299999999999982947e+00,9.870256358055233648e+01,2.503586741095569579e+01
8.399999999999977263e+00,9.845224597045067583e+01,2.474463300019043288e+01
8.500000000000000000e+00,9.812056910515863706e+01,2.447455339939652674e+01
8.599999999999994316e+00,9.767938857795178365e+01,2.422808671478260933e+01
8.699999999999988631e+00,9.722234960606253651e+01,2.402411743177171388e+01
8.799999999999982947e+00,9.675624321661031502e+01,2.387434128354042073e+01
8.899999999999977263e+00,9.642187117977388766e+01,2.384885217844239591e+01
9.000000000000000000e+00,9.619680936447515762e+01,2.387861525994750522e+01
9.099999999999994316e+00,9.605315601660367975e+01,2.384874504788127680e+01
9.199999999999988631e+00,9.590353311651678325e+01,2.382900345095007921e+01
9.299999999999982947e+00,9.575729102125887948e+01,2.383085989045209985e+01
9.399999999999977263e+00,9.565773911635918125e+01,2.383497682258663275e+01
9.500000000000000000e+00,9.561491800407975461e+01,2.379164695729480528e+01
9.599999999999994316e+00,9.562881402455406032e+01,2.373506755281343672e+01
9.699999999999988631e+00,9.568982107272022120e+01,2.370391476161826461e+01
9.799999999999982947e+00,9.574106246532687692e+01,2.370321783176335373e+01
9.899999999999977263e+00,9.592583841375886777e+01,2.371070780282482815e+01
1.000000000000000000e+01,9.608699393857041571e+01,2.375078570939193412e+01
1.009999999999999432e+01,9.617800485432287871e+01,2.378420929947183993e+01
1.019999999999998863e+01,9.620745877531190615e+01,2.385257844244595660e+01
1.029999999999998295e+01,9.619580816413362356e+01,2.388634086268892887e+01
1.039999999999997726e+01,9.609704529536971052e+01,2.386442296862644241e+01
1.050000000000000000e+01,9.599305180913428615e+01,2.385885355951951681e+01
1.059999999999999432e+01,9.591587100731031512e+01,2.388130319276790914e+01
1.069999999999998863e+01,9.598947317813458824e+01,2.391357673072291590e+01
1.079999999999998295e+01,9.611994569777013453e+01,2.389954096399040040e+01
1.089999999999997726e+01,9.630443294264088649e+01,2.389655704772708944e+01
1.100000000000000000e+01,9.650349228397161028e+01,2.390323548239197748e+01
1.109999999999999432e+01,9.677663846723342544e+01,2.398577813552737936e+01
1.119999999999998863e+01,9.709652378772328518e+01,2.407517834311383353e+01
1.129999999999998295e+01,9.738296601286543819e+01,2.413014905544524780e+01
1.139999999999997726e+01,9.762516080013512010e+01,2.416881626703056796e+01
1.150000000000000000e+01,9.782726260637413418e+01,2.418819207239404179e+01
1.159999999999999432e+01,9.802797547243859810e+01,2.419165598440121556e+01
1.169999999999998863e+01,9.820318850572564884e+01,2.419743905597109190e+01
1.179999999999998295e+01,9.831705163056295760e+01,2.415852065431175433e+01
1.189999999999997726e+01,9.841967979937810185e+01,2.415165828200466080e+01
1.200000000000000000e+01,9.851796691146925866e+01,2.413975857465956665e+01
1.209999999999999432e+01,9.859855729581639139e+01,2.412488360033625412e+01
1.219999999999998863e+01,9.870043057626588734e+01,2.412371648434433524e+01
1.229999999999998295e+01,9.880253336720421942e+01,2.410620361650438781e+01
1.239999999999997726e+01,9.891803229218479032e+01,2.411644477046033330e+01
1.250000000000000000e+01,9.902317788073449378e+01,2.414044281820132198e+01
1.259999999999999432e+01,9.914406597577448110e+01,2.418524167392124369e+01
1.269999999999998863e+01,9.933356832288340854e+01,2.427267923060762911e+01
1.279999999999998295e+01,9.959978872748533263e+01,2.444064332087561198e+01
1.289999999999997726e+01,9.994311557284699177e+01,2.459126891966423756e+01
1.300000000000000000e+01,1.004059005724815847e+02,2.474785028498472172e+01
1.309999999999999432e+01,1.008428276871760971e+02,2.490998023984691301e+01
1.319999999999998863e+01,1.012817883185903867e+02,2.504723532593505553e+01
1.329999999999998295e+01,1.017101974597405984e+02,2.515551495601963339e+01
1.339999999999997726e+01,1.020990820099333973e+02,2.520500992960300479e+01
1.350000000000000000e+01,1.024996745482412877e+02,2.527286859513045059e+01
1.359999999999999432e+01,1.029162910934728643e+02,2.536827174674076346e+01
1.369999999999998863e+01,1.032250173979489745e+02,2.553144959254399993e+01
1.379999999999998295e+01,1.034944964749403908e+02,2.572261476154278981e+01
1.389999999999997726e+01,1.038266745689668795e+02,2.601242968430929636e+01
1.400000000000000000e+01,1.041449979701646953e+02,2.624693885693202233e+01
1.409999999999999432e+01,1.044385416757261140e+02,2.646483355709642993e+01
1.419999999999998863e+01,1.047262931937259509e+02,2.667365285022648180e+01
1.429999999999998295e+01,1.049639294511361243e+02,2.690756294934668347e+01
1.439999999999997726e+01,1.052233656655290162e+02,2.703743062848495526e+01
1.450000000000000000e+01,1.054551773905203902e+02,2.714285796285538055e+01
1.459999999999999432e+01,1.056459707501126530e+02,2.717937819988087966e+01
1.469999999999998863e+01,1.058387749712172905e+02,2.716765301787397391e+01
1.479999999999998295e+01,1.060247540207343775e+02,2.713046279012016626e+01
1.489999999999997726e+01,1.062019041054032300e+02,2.710043839044690372e+01
1.500000000000000000e+01,1.063969062208125962e+02,2.711789040979091681e+01
1.509999999999999432e+01,1.066274787139575295e+02,2.712277647542555314e+01
1.519999999999998863e+01,1.068376209145810520e+02,2.727685887539529475e+01
1.529999999999998295e+01,1.070461960784559494e+02,2.747725003255529685e+01
1.539999999999997726e+01,1.072569536540030128e+02,2.771441334551936109e+01
1.550000000000000000e+01,1.074885329019974591e+02,2.798373487523850045e+01
1.559999999999999432e+01,1.077421956115889685e+02,2.826938684674515656e+01
1.569999999999998863e+01,1.080041142449233291e+02,2.854843291856282761e+01
1.579999999999998295e+01,1.082716847143724124e+02,2.884612441022371598e+01
1.589999999999997726e+01,1.086013376897423370e+02,2.905350740903031692e+01
1.600000000000000000e+01,1.089419115823145603e+02,2.922849108733247903e+01
1.609999999999999432e+01,1.092241459213714592e+02,2.935274605191288444e+01
1.619999999999998863e+01,1.096487924629075650e+02,2.946891286550341960e+01
1.629999999999998295e+01,1.101193358920399561e+02,2.960197951372989067e+01
1.639999999999997726e+01,1.106170213922433163e+02,2.978221067044838932e+01
1.650000000000000000e+01,1.111119131593765843e+02,2.998486634608291368e+01
1.659999999999999432e+01,1.115840973844870092e+02,3.018276624061819291e+01
1.669999999999998863e+01,1.120237273826742239e+02,3.033816841951889032e+01
1.679999999999998295e+01,1.124180820819095032e+02,3.044082548111673603e+01
1.689999999999997726e+01,1.127915603819559749e+02,3.054252320726728698e+01
1.700000000000000000e+01,1.131701208276905959e+02,3.064073571110308336e+01
1.709999999999999432e+01,1.135393373522127973e+02,3.076912776615953860e+01
1.719999999999998863e+01,1.138887353833736427e+02,3.090612688200425850e+01
1.729999999999998295e+01,1.140009712669610593e+02,3.085321653672604825e+01
1.739999999999997726e+01,1.140516268893135532e+02,3.074494413711781604e+01
1.750000000000000000e+01,1.140562076621951491e+02,3.064478417695612933e+01
1.759999999999999432e+01,1.140852528459039235e+02,3.056878910404898875e+01
1.769999999999998863e+01,1.141439232836966795e+02,3.047138049977358065e+01
1.779999999999998295e+01,1.142758441536546457e+02,3.030175718234328386e+01
1.789999999999997726e+01,1.144223818929824716e+02,3.018205985380835443e+01
1.800000000000000000e+01,1.147559310760814242e+02,3.016887690922118992e+01
1.809999999999999432e+01,1.151632166928958299e+02,3.016942900779045189e+01
1.819999999999998863e+01,1.155420192149168201e+02,3.016410507814885378e+01
