Time (s),Mean DBP Fallers (mmHg),SD DBP Fallers (mmHg),Mean DBP Non-Fallers (mmHg),SD DBP Non-Fallers (mmHg)
1.308999999999999773e+02,6.377564364055078272e+01,1.251951445199280677e+01,7.382707647332124168e+01,1.345614136959557428e+01
1.309999999999999716e+02,6.377954599938512814e+01,1.255033916826079832e+01,7.393368498533445177e+01,1.348023762118782010e+01
1.310999999999999659e+02,6.379630566591871599e+01,1.259081590325851252e+01,7.399687149205378489e+01,1.347477177661874315e+01
1.311999999999999886e+02,6.381045007779002276e+01,1.262923865029441473e+01,7.405921833137578858e+01,1.346555328968934084e+01
1.312999999999999829e+02,6.382171466904033963e+01,1.266538445435210924e+01,7.410783556860108945e+01,1.346518929177951307e+01
1.313999999999999773e+02,6.386879924811267273e+01,1.269774950197732721e+01,7.412294541338548015e+01,1.346386149377764951e+01
1.314999999999999716e+02,6.393112316670546136e+01,1.274969389781617046e+01,7.410206904976784870e+01,1.346025072529213595e+01
1.315999999999999659e+02,6.400208765095922558e+01,1.279468553826617594e+01,7.406346857576161824e+01,1.344827794338579530e+01
1.316999999999999886e+02,6.408743658063217197e+01,1.283365418412230419e+01,7.401782505692642644e+01,1.343652483774767425e+01
1.317999999999999829e+02,6.417614749758364212e+01,1.287268509915484138e+01,7.397944027892511087e+01,1.339566239114955337e+01
1.318999999999999773e+02,6.426628531476204387e+01,1.290751747992191589e+01,7.395916911967421470e+01,1.331529483459600094e+01
1.319999999999999716e+02,6.436326160910228111e+01,1.292709735415569483e+01,7.393072718084863482e+01,1.322986948142747821e+01
1.320999999999999659e+02,6.442247094434209487e+01,1.291160835341499968e+01,7.392565230941835352e+01,1.314341328138633180e+01
1.321999999999999886e+02,6.446685508027645994e+01,1.288017426390720921e+01,7.393868754901154716e+01,1.308735683693291563e+01
1.322999999999999829e+02,6.450891745963720325e+01,1.284685130102822193e+01,7.399256215569084816e+01,1.307702713822248697e+01
1.323999999999999773e+02,6.452443417668735037e+01,1.282585561031761934e+01,7.403407192878670173e+01,1.307307936388194847e+01
1.324999999999999716e+02,6.451800915602468933e+01,1.280491622277453700e+01,7.405198371066984464e+01,1.304442590587633433e+01
1.325999999999999659e+02,6.450822025035492402e+01,1.278413647271887399e+01,7.404496878805474580e+01,1.302328452626563227e+01
1.326999999999999886e+02,6.449154303839766555e+01,1.278564670927281810e+01,7.402930436174688111e+01,1.302912919498195166e+01
1.327999999999999829e+02,6.447523154216509056e+01,1.278933691386089677e+01,7.398347437970120666e+01,1.301907792306127121e+01
1.328999999999999773e+02,6.446366354603875948e+01,1.279568541802922432e+01,7.391838612184527335e+01,1.298143889991786892e+01
1.329999999999999716e+02,6.443895115500156123e+01,1.279916780282205480e+01,7.385947089010615230e+01,1.295941257064541752e+01
1.330999999999999659e+02,6.441242263421857217e+01,1.280282396429501013e+01,7.382022895341283686e+01,1.293893086312397323e+01
1.331999999999999886e+02,6.440128053924354390e+01,1.281856790231686283e+01,7.378715400608746222e+01,1.293468061026223204e+01
1.332999999999999829e+02,6.440465436211799499e+01,1.283538050484698445e+01,7.376079927384296298e+01,1.294533806852733804e+01
1.333999999999999773e+02,6.441627681265650551e+01,1.284139084569917877e+01,7.373806472143647284e+01,1.295503994776991341e+01
1.334999999999999716e+02,6.441991928332511463e+01,1.284340752693523413e+01,7.376368577736906218e+01,1.293976312788639227e+01
1.335999999999999659e+02,6.441907639593061674e+01,1.283216714576520445e+01,7.380949129604023540e+01,1.291517525225815177e+01
1.336999999999999886e+02,6.442454173293256758e+01,1.282437101806064916e+01,7.386957670656350672e+01,1.288227647415718913e+01
1.337999999999999829e+02,6.443818754983647068e+01,1.282006416690043515e+01,7.390123819491296331e+01,1.285278664357802647e+01
1.338999999999999773e+02,6.445112676658284556e+01,1.282220387595266331e+01,7.390123020629567918e+01,1.282345589864690361e+01
1.339999999999999716e+02,6.446024221081680139e+01,1.283106677891996661e+01,7.390771247460621396e+01,1.280657167395127338e+01
1.340999999999999659e+02,6.441957229024740172e+01,1.278829837788676471e+01,7.396453273742304191e+01,1.280437067252923988e+01
1.341999999999999886e+02,6.438688737283294472e+01,1.275699923957878390e+01,7.403595123247563947e+01,1.281871518352472883e+01
1.342999999999999829e+02,6.435495143756523362e+01,1.273130444098603142e+01,7.409810880270005384e+01,1.283931673239479387e+01
1.343999999999999773e+02,6.434310733201849075e+01,1.271031361180772379e+01,7.415465196695467398e+01,1.287695257745041388e+01
1.344999999999999716e+02,6.433152894920955589e+01,1.269466859040939788e+01,7.421910981146692166e+01,1.292617935190799727e+01
1.345999999999999659e+02,6.431544345276982710e+01,1.268134293026550807e+01,7.429566156446375658e+01,1.298769889687801538e+01
1.346999999999999886e+02,6.430613028619235649e+01,1.265933434526339951e+01,7.426436532725884376e+01,1.291678129933400321e+01
1.347999999999999829e+02,6.431241570545977027e+01,1.265061901617623974e+01,7.418262020528500500e+01,1.286408442752604486e+01
1.348999999999999773e+02,6.431702930376759753e+01,1.265617913378947712e+01,7.409098330990435954e+01,1.282469982686706444e+01
1.349999999999999716e+02,6.435746733183738399e+01,1.265010163875879456e+01,7.401636758365955870e+01,1.278460710700232106e+01
1.350999999999999659e+02,6.439470321505356765e+01,1.261442015082199397e+01,7.396066025394028998e+01,1.274521741711134304e+01
1.351999999999999886e+02,6.441551142878699920e+01,1.257304350659741488e+01,7.395908908973365214e+01,1.271278075376655359e+01
1.352999999999999829e+02,6.442211093453877879e+01,1.252324725055187571e+01,7.395382541134463850e+01,1.268752330466533706e+01
1.353999999999999773e+02,6.442732010563338463e+01,1.247817786771821069e+01,7.393942708668599550e+01,1.266855810425522577e+01
1.354999999999999716e+02,6.445611399976215239e+01,1.243854506714556862e+01,7.393556522282381138e+01,1.268673437844909557e+01
1.355999999999999659e+02,6.448949638650519489e+01,1.240004108978543762e+01,7.392752815677972933e+01,1.272881080033852008e+01
1.356999999999999886e+02,6.451363873850137054e+01,1.236700879892928207e+01,7.392013071973238425e+01,1.277462006958047880e+01
1.357999999999999829e+02,6.451740372903209675e+01,1.233862869121568728e+01,7.394373561868347622e+01,1.282237465623422246e+01
1.358999999999999773e+02,6.449184643829786978e+01,1.234324040701215353e+01,7.397306924981684517e+01,1.285784794045286716e+01
1.359999999999999716e+02,6.442503155500632772e+01,1.231024931852468463e+01,7.400072506652935544e+01,1.290486851047897332e+01
1.360999999999999659e+02,6.434966931541396207e+01,1.226877958934167800e+01,7.405356221263325267e+01,1.302609766838951266e+01
1.361999999999999886e+02,6.427953572638507751e+01,1.223234749732093363e+01,7.409066280075850841e+01,1.311586841549551252e+01
1.362999999999999545e+02,6.420824622185185149e+01,1.220358909876194531e+01,7.410166476537533242e+01,1.317823537433142178e+01
1.363999999999999773e+02,6.412507787445673557e+01,1.217931729824984366e+01,7.410404844088152743e+01,1.322085629985149957e+01
1.365000000000000000e+02,6.403804475253357964e+01,1.215338756352513094e+01,7.408338354509012902e+01,1.325700338094141806e+01
1.365999999999999659e+02,6.397087738032077198e+01,1.212775901353872499e+01,7.403019671375683686e+01,1.324792543250984522e+01
1.366999999999999886e+02,6.392942228320972475e+01,1.211643193367125981e+01,7.397745751164464423e+01,1.323955688031163902e+01
1.367999999999999545e+02,6.388534201808789703e+01,1.210685579039133053e+01,7.392990710839831081e+01,1.324180312183558783e+01
1.368999999999999773e+02,6.385297016700070571e+01,1.210834250459109995e+01,7.391174043631335167e+01,1.325349398655856348e+01
1.370000000000000000e+02,6.385757586869586788e+01,1.213523692775965301e+01,7.390343885368174881e+01,1.326681765257811207e+01
1.370999999999999659e+02,6.384500044095096172e+01,1.216622810514947695e+01,7.386809379397304554e+01,1.324989147459287686e+01
1.371999999999999886e+02,6.380912022160468666e+01,1.217429327175353215e+01,7.383410826823811135e+01,1.320730117808102300e+01
1.372999999999999545e+02,6.383926000417126545e+01,1.222038558963705235e+01,7.381633971678283501e+01,1.316752009128991396e+01
1.373999999999999773e+02,6.398810684415906280e+01,1.235026600161586607e+01,7.379247846238361319e+01,1.312931580775632057e+01
1.375000000000000000e+02,6.413007124853841390e+01,1.252022999097755296e+01,7.378826092397430614e+01,1.306770182418292947e+01
1.375999999999999659e+02,6.427835197462357542e+01,1.273242693173476781e+01,7.377550403332024587e+01,1.301274273523660696e+01
1.376999999999999886e+02,6.442249291879886641e+01,1.299155267101888711e+01,7.376204126037421815e+01,1.297027824278048413e+01
1.377999999999999545e+02,6.457411273284451170e+01,1.329253109514748665e+01,7.374445315858299921e+01,1.295092228908447396e+01
1.378999999999999773e+02,6.470855476284239671e+01,1.360760494563845491e+01,7.371161819276353810e+01,1.295977516194381529e+01
1.380000000000000000e+02,6.458382440053367191e+01,1.343429404466846577e+01,7.367752492090127703e+01,1.296452300208693487e+01
1.380999999999999659e+02,6.438851125897119232e+01,1.316267691074313184e+01,7.367912020357412928e+01,1.292367157477249862e+01
1.381999999999999886e+02,6.417224150559218288e+01,1.290404223786150162e+01,7.371483147235041145e+01,1.286661285713921998e+01
1.382999999999999545e+02,6.396501493891503998e+01,1.267746749408922824e+01,7.373195374609657904e+01,1.287781414761469279e+01
1.383999999999999773e+02,6.377557204555781567e+01,1.249120815340634927e+01,7.373617844465940152e+01,1.288798569259627769e+01
1.385000000000000000e+02,6.359773998104659398e+01,1.233102131534534784e+01,7.374741863866320557e+01,1.289244660395642761e+01
1.385999999999999659e+02,6.351755993408427514e+01,1.224848897017474414e+01,7.376912427233563108e+01,1.290348194319502184e+01
1.386999999999999886e+02,6.349196887841563353e+01,1.221732233714698168e+01,7.380496122598917452e+01,1.291450409453661052e+01
1.387999999999999545e+02,6.347306532145668001e+01,1.220067096115366034e+01,7.382342771073112431e+01,1.292862712876378417e+01
1.388999999999999773e+02,6.348300789425616131e+01,1.222363701604010267e+01,7.387748966031887221e+01,1.291325832697069309e+01
1.390000000000000000e+02,6.351020773268774633e+01,1.226621569437163117e+01,7.395266374807968646e+01,1.292280523963155581e+01
1.390999999999999659e+02,6.352864650770028732e+01,1.231072276037111202e+01,7.404152385915510592e+01,1.294439152913128943e+01
1.391999999999999886e+02,6.354398537918822853e+01,1.234624914612465574e+01,7.413762482445736168e+01,1.296427268588945658e+01
1.392999999999999545e+02,6.357365612727136295e+01,1.238735342395360384e+01,7.422620679472042582e+01,1.298258148615339458e+01
1.393999999999999773e+02,6.360189610726268228e+01,1.244805548360538161e+01,7.428994646451101858e+01,1.299265531054185452e+01
1.395000000000000000e+02,6.363705598355203108e+01,1.251316270359799887e+01,7.432535888977835725e+01,1.298273645830126100e+01
1.395999999999999659e+02,6.367631585653710857e+01,1.256862886884134589e+01,7.433552148077298227e+01,1.297241381492469436e+01
1.396999999999999886e+02,6.373788005442153093e+01,1.261176038943150068e+01,7.435010079937605099e+01,1.297719918784963866e+01
1.397999999999999545e+02,6.376913217788455768e+01,1.262732569900857982e+01,7.436461118849906882e+01,1.298322843392549153e+01
1.398999999999999773e+02,6.380229055873589772e+01,1.265125313399808782e+01,7.441625946031794570e+01,1.309031489133487547e+01
1.400000000000000000e+02,6.383620625789116332e+01,1.267925467443165566e+01,7.448465220853647395e+01,1.318058824868363921e+01
1.400999999999999659e+02,6.387360366308668347e+01,1.270107928379881024e+01,7.451932272660361889e+01,1.325089585313793172e+01
1.401999999999999886e+02,6.389242866668197252e+01,1.271056633073288467e+01,7.456087708344068687e+01,1.332992351500737094e+01
1.402999999999999545e+02,6.390116881939435700e+01,1.271102574276231323e+01,7.458741591785403102e+01,1.341493100212513490e+01
1.403999999999999773e+02,6.390678890856855077e+01,1.271616399839750322e+01,7.458775982676641547e+01,1.343553118492081566e+01
1.405000000000000000e+02,6.390876832365934490e+01,1.272576576129935333e+01,7.459967777057718763e+01,1.339389607035631968e+01
1.405999999999999659e+02,6.394554670770195060e+01,1.273452771623958490e+01,7.455971442156130990e+01,1.332735016299302266e+01
1.406999999999999886e+02,6.399323313465116314e+01,1.275131844161000139e+01,7.451326178760686503e+01,1.326942764502279992e+01
1.407999999999999545e+02,6.402167871746311789e+01,1.276586527635988411e+01,7.446874202625903649e+01,1.323259303693435029e+01
1.408999999999999773e+02,6.402624925063598482e+01,1.275725949529985570e+01,7.442027246521558936e+01,1.322204697231932080e+01
1.410000000000000000e+02,6.402958883895709619e+01,1.275032903874234513e+01,7.438474898973701954e+01,1.322966363163955705e+01
1.410999999999999659e+02,6.403049448872828009e+01,1.274517040744271057e+01,7.435369585552589911e+01,1.319718154279521727e+01
1.411999999999999886e+02,6.402042661244267663e+01,1.271630880542864617e+01,7.432373305027624610e+01,1.310629391235778129e+01
1.412999999999999545e+02,6.400169760007895547e+01,1.269277246646318780e+01,7.429748120684263313e+01,1.297978325696793611e+01
1.413999999999999773e+02,6.395333727585212102e+01,1.266194651066917309e+01,7.424324800433780069e+01,1.284641173091955224e+01
1.415000000000000000e+02,6.390562442946824717e+01,1.263602423193481172e+01,7.419166988801990215e+01,1.273499361789476225e+01
1.415999999999999659e+02,6.388262993715644456e+01,1.259409089627076206e+01,7.409637831051600187e+01,1.263790376227725076e+01
1.416999999999999886e+02,6.386455587927596156e+01,1.257187934962311182e+01,7.398668219272093438e+01,1.255725666122061845e+01
1.417999999999999545e+02,6.384550195909288561e+01,1.255558343563991208e+01,7.385494035594749107e+01,1.248114739903147452e+01
1.418999999999999773e+02,6.382006941001317557e+01,1.255989916953129004e+01,7.373306013066813591e+01,1.239976430916755490e+01
1.420000000000000000e+02,6.379032169716932543e+01,1.256993018550706509e+01,7.360571644108631517e+01,1.233353564794974844e+01
1.420999999999999659e+02,6.375812887424141451e+01,1.259105555954367794e+01,7.347950357201760596e+01,1.231045423382233928e+01
1.421999999999999886e+02,6.371947454121308141e+01,1.261779547204348795e+01,7.342512014982547441e+01,1.232765163308496525e+01
1.422999999999999545e+02,6.367538144795911137e+01,1.265983846768062904e+01,7.341728508728739655e+01,1.239720541751403005e+01
1.423999999999999773e+02,6.362533046513426882e+01,1.270645880667599315e+01,7.345568369164438138e+01,1.250439461520875462e+01
1.425000000000000000e+02,6.356217912685195159e+01,1.270325366039685555e+01,7.348868436357621192e+01,1.264701542059999362e+01
1.425999999999999659e+02,6.349190298998290416e+01,1.269906977527347003e+01,7.354078066368147404e+01,1.278936830693564808e+01
1.426999999999999886e+02,6.341551154887205399e+01,1.266367517338252924e+01,7.354005257353900049e+01,1.288363002841117044e+01
1.427999999999999545e+02,6.333931318955124823e+01,1.258541568809098443e+01,7.358281557920372506e+01,1.296770571579556552e+01
1.428999999999999773e+02,6.327426191268513378e+01,1.250941991729198755e+01,7.359364782708186681e+01,1.294845038204975651e+01
1.430000000000000000e+02,6.324223651090501619e+01,1.242829856091236351e+01,7.360484230800744854e+01,1.295944115074186520e+01
1.430999999999999659e+02,6.324530287232209957e+01,1.234690701237723687e+01,7.360456501135936946e+01,1.296083175531880016e+01
1.431999999999999886e+02,6.324141643478657215e+01,1.227348100015347221e+01,7.361955595898297133e+01,1.294825997145168017e+01
1.432999999999999545e+02,6.324213721544589362e+01,1.220979721407537255e+01,7.363667084057516377e+01,1.292213470800694175e+01
1.433999999999999773e+02,6.326957120725305117e+01,1.218562410026987841e+01,7.364081647184464430e+01,1.288874925759757240e+01
1.435000000000000000e+02,6.329961209363974461e+01,1.217165780638591244e+01,7.365232304160659282e+01,1.286635136088923481e+01
1.435999999999999659e+02,6.331677789184234229e+01,1.216506124722778104e+01,7.365024529967043065e+01,1.286204385785921289e+01
